ID_actividad,ID_usuario,ID_videojuego,cantidad,veredicto,titulo,texto
2884,131,1970,48,sin,sin,sin
2885,127,500,4,sin,sin,sin
2886,80,76,36.5,sin,sin,sin
2887,36,1331,4,sin,sin,sin
2888,125,75,3.75,sin,sin,sin
2889,54,74,20.5,sin,sin,sin
2890,141,11208,41.5,sin,sin,sin
2891,23,500,4.25,sin,sin,sin
2892,121,25076,4.25,sin,sin,sin
2893,91,1262,0.75,sin,sin,sin
2894,139,1262,5,sin,sin,sin
2895,146,375,,negativo,Y pensar que me perdí la boda de mi hija por este juego,Muy facil y muy caro para las horas efectivas de juego
2896,9,1942,0,sin,sin,sin
2897,107,1068,27.5,sin,sin,sin
2898,77,1331,2.25,sin,sin,sin
2899,10,1020,60,sin,sin,sin
2900,80,375,45.5,sin,sin,sin
2901,54,1029,16,sin,sin,sin
2902,38,974,48,sin,sin,sin
2903,12,2993,75,sin,sin,sin
2904,38,39,4.5,sin,sin,sin
2905,120,434,1.5,sin,sin,sin
2906,143,974,4.25,sin,sin,sin
2907,102,233,1.5,sin,sin,sin
2908,145,73,0.5,sin,sin,sin
2909,93,3025,0.75,sin,sin,sin
2910,46,43,3.25,sin,sin,sin
2911,41,533,1,sin,sin,sin
2912,143,1074,,positivo,Increíble nada más que decir,Muy Entretenido
2913,135,59,16,sin,sin,sin
2914,129,11156,0,sin,sin,sin
2915,38,472,1,sin,sin,sin
2917,82,71,0,sin,sin,sin
2918,36,1026,1.75,sin,sin,sin
2919,94,74,38,sin,sin,sin
2920,109,538,1,sin,sin,sin
2921,96,38,3,sin,sin,sin
2922,130,559,3.25,sin,sin,sin
2923,91,673,0.5,sin,sin,sin
2924,74,132,3.75,sin,sin,sin
2925,136,1802,1.75,sin,sin,sin
2926,149,,,sin,sin,sin
2927,30,19565,90,sin,sin,sin
2928,126,1802,90,sin,sin,sin
2929,81,40,2.25,sin,sin,sin
2930,41,1887,80.25,sin,sin,sin
2931,124,7342,100,sin,sin,sin
2932,91,427,1,sin,sin,sin
2933,123,73,5,sin,sin,sin
2934,121,8173,4,sin,sin,sin
2935,135,14593,48,sin,sin,sin
2936,82,38,0.75,sin,sin,sin
2937,84,7599,32,sin,sin,sin
2938,123,434,48,sin,sin,sin
2939,150,11198,4.5,sin,sin,sin
2940,146,375,26.5,sin,sin,sin
2941,95,327,3.5,sin,sin,sin
2942,45,960,0.25,sin,sin,sin
2943,35,1164,2,sin,sin,sin
2944,100,11133,1,sin,sin,sin
2945,123,1331,75,sin,sin,sin
2946,32,623,5,sin,sin,sin
2947,89,9630,,negativo,Es más malo que malini,Peor que mis laboratorios con margen de error del 1000%
2948,47,7334,28.5,sin,sin,sin
2949,96,2155,3.25,sin,sin,sin
2950,133,233,48,sin,sin,sin
2951,47,431,0,sin,sin,sin
2952,92,1942,16,sin,sin,sin
2954,30,7331,1.5,sin,sin,sin
2955,81,1020,10,sin,sin,sin
2956,11,11208,44.5,sin,sin,sin
2957,107,247,2.25,sin,sin,sin
2958,35,7346,4.75,sin,sin,sin
2959,86,12517,48,sin,sin,sin
2960,117,565,0,sin,sin,sin
2961,104,1331,3.75,sin,sin,sin
2962,97,7351,24,sin,sin,sin
2963,137,6801,0.75,sin,sin,sin
2964,88,1020,75,sin,sin,sin
2965,35,1887,5,sin,sin,sin
2966,148,247,3.75,sin,sin,sin
2967,12,1942,1,sin,sin,sin
2968,99,979,1,sin,sin,sin
2969,96,1887,3.25,sin,sin,sin
2970,123,76,28.5,sin,sin,sin
2971,96,43,75,sin,sin,sin
2972,126,1942,0,sin,sin,sin
2973,54,1262,0,sin,sin,sin
2974,124,478,32,sin,sin,sin
2975,124,431,75,sin,sin,sin
2976,122,11208,41.5,sin,sin,sin
2977,92,6801,90,sin,sin,sin
2978,142,121,3,sin,sin,sin
2979,38,1011,0.75,sin,sin,sin
2980,9,1331,4.75,sin,sin,sin
2981,143,5503,13,sin,sin,sin
2982,113,233,16,sin,sin,sin
2983,121,231,3.75,sin,sin,sin
2984,127,866,4.25,sin,sin,sin
2985,22,1262,0,sin,sin,sin
2986,10,11156,75,sin,sin,sin
2987,83,2993,0,sin,sin,sin
2988,45,1011,4.25,sin,sin,sin
2989,91,1331,90,sin,sin,sin
2990,82,2155,1,sin,sin,sin
2991,108,478,4.5,sin,sin,sin
2992,140,25076,5,sin,sin,sin
2993,38,1802,16,sin,sin,sin
2994,79,109,1.25,sin,sin,sin
2995,28,529,1,sin,sin,sin
2996,77,9630,42.5,sin,sin,sin
2997,137,2031,8,sin,sin,sin
2998,146,529,1,sin,sin,sin
2999,45,7346,5,sin,sin,sin
3000,121,38,2.5,sin,sin,sin
3001,80,127,48,sin,sin,sin
3002,139,37,2.75,sin,sin,sin
3003,12,1871,3,sin,sin,sin
3004,13,673,4.75,sin,sin,sin
3005,138,974,0,sin,sin,sin
3006,82,538,2.25,sin,sin,sin
3007,115,1026,5,sin,sin,sin
3008,85,128,0,sin,sin,sin
3009,112,7342,24,sin,sin,sin
3010,22,16,1,sin,sin,sin
3011,93,109,2,sin,sin,sin
3012,78,11133,3.5,sin,sin,sin
3013,80,26758,30,sin,sin,sin
3014,148,622,10,sin,sin,sin
3015,110,247,48,sin,sin,sin
3016,106,72,1.5,sin,sin,sin
3017,102,11156,4.75,sin,sin,sin
3018,146,127,1.25,sin,sin,sin
3019,10,40,2.5,sin,sin,sin
3020,99,732,80.25,sin,sin,sin
3021,135,1068,,negativo,No entiendo por qué no regalan este juego,Este juego viene directamente de Mordor
3022,78,109,3.5,sin,sin,sin
3023,104,537,3,sin,sin,sin
3024,97,1262,48,sin,sin,sin
3025,140,730,4.75,sin,sin,sin
3026,125,733,48,sin,sin,sin
3027,99,76,,negativo,Pensar que me entusiasmó en un principio...,Terriblemente malo
3028,10,19560,5,sin,sin,sin
3029,40,230,48,sin,sin,sin
3030,148,1026,2.75,sin,sin,sin
3031,85,,,sin,sin,sin
3032,141,673,3.5,sin,sin,sin
3033,126,1352,3,sin,sin,sin
3034,97,3025,16,sin,sin,sin
3035,87,1068,,negativo,No entiendo por qué no regalan este juego,Muy malo
3036,46,1942,1.5,sin,sin,sin
3037,27,559,3.5,sin,sin,sin
3038,116,1372,2.25,sin,sin,sin
3039,142,545,80.25,sin,sin,sin
3040,23,375,3.5,sin,sin,sin
3041,77,247,80.25,sin,sin,sin
3042,40,230,,negativo,Es más malo que malini,Muy facil y muy caro para las horas efectivas de juego
3043,110,230,30.5,sin,sin,sin
3044,135,979,0,sin,sin,sin
3045,69,500,60,sin,sin,sin
3046,36,7342,75,sin,sin,sin
3047,106,7342,4,sin,sin,sin
3048,142,11198,48,sin,sin,sin
3049,132,979,0.5,sin,sin,sin
3050,146,559,60,sin,sin,sin
3051,80,472,16,sin,sin,sin
3052,126,732,3.5,sin,sin,sin
3053,97,17000,,positivo,Vine buscando cobre y encontré oro,Horas de diversión para amigos y familia
3054,19,1384,38,sin,sin,sin
3055,64,7344,10,sin,sin,sin
3056,19,16,2.75,sin,sin,sin
3057,140,132,5,sin,sin,sin
3058,83,1262,1.75,sin,sin,sin
3059,11,11133,1.5,sin,sin,sin
3060,104,126,34,sin,sin,sin
3061,9,126,,negativo,Muy Malo,Este juego viene directamente de Mordor
3062,119,549,10.5,sin,sin,sin
3063,86,73,4.75,sin,sin,sin
3064,54,17000,40.5,sin,sin,sin
3065,127,537,1,sin,sin,sin
3066,107,124,1,sin,sin,sin
3067,13,1942,4.25,sin,sin,sin
3068,111,343,48,sin,sin,sin
3069,107,71,2.25,sin,sin,sin
3070,131,375,41.5,sin,sin,sin
3071,131,16,5,sin,sin,sin
3072,104,20,18,sin,sin,sin
3073,99,21,1,sin,sin,sin
3074,87,559,75,sin,sin,sin
3075,45,327,52,sin,sin,sin
3076,89,500,5,sin,sin,sin
3077,12,75,3,sin,sin,sin
3078,22,733,0,sin,sin,sin
3079,76,7344,0.25,sin,sin,sin
3080,23,472,4.25,sin,sin,sin
3081,134,7334,11.5,sin,sin,sin
3082,132,501,0.75,sin,sin,sin
3083,87,1372,0,sin,sin,sin
3084,121,109,4.25,sin,sin,sin
3085,12,979,1.75,sin,sin,sin
3086,74,39,5,sin,sin,sin
3087,10,1372,4.75,sin,sin,sin
3088,148,1020,90,sin,sin,sin
3089,90,2031,,negativo,Es más malo que malini,La dificultad es terriblemente alta
3090,44,733,16,sin,sin,sin
3091,130,1887,5,sin,sin,sin
3092,143,565,1.5,sin,sin,sin
3094,148,116,80.25,sin,sin,sin
3095,125,26758,,negativo,Peor que no ir vestido de traje a un bar,Terriblemente malo
3096,144,427,4.25,sin,sin,sin
3097,95,2031,,positivo,Mejor juego o mejor juego,Mejor que manjarate
3098,38,1384,8.5,sin,sin,sin
3099,93,8173,3.75,sin,sin,sin
3100,85,7351,0.25,sin,sin,sin
3101,30,128,52,sin,sin,sin
3102,54,113,4.75,sin,sin,sin
3103,136,533,2.75,sin,sin,sin
3104,143,1802,2.5,sin,sin,sin
3105,136,960,0.5,sin,sin,sin
3106,142,12517,0,sin,sin,sin
3107,36,37,75,sin,sin,sin
3108,136,12517,0,sin,sin,sin
3109,125,673,2.5,sin,sin,sin
3110,126,1029,1,sin,sin,sin
3111,137,673,100,sin,sin,sin
3112,111,1352,60,sin,sin,sin
3113,40,8173,80.25,sin,sin,sin
3114,36,327,4.75,sin,sin,sin
3115,138,14593,32,sin,sin,sin
3116,108,233,52,sin,sin,sin
3117,150,673,0,sin,sin,sin
3118,30,,,sin,sin,sin
3119,35,7342,52,sin,sin,sin
3120,136,121,80.25,sin,sin,sin
3121,124,559,1,sin,sin,sin
3122,137,43,3.25,sin,sin,sin
3123,44,233,3.5,sin,sin,sin
3124,69,1009,1.5,sin,sin,sin
3125,115,1802,1,sin,sin,sin
3126,36,12517,48,sin,sin,sin
3127,10,538,90,sin,sin,sin
3128,81,121,52,sin,sin,sin
3129,92,375,22,sin,sin,sin
3130,128,1887,1,sin,sin,sin
3131,138,59,4.25,sin,sin,sin
3132,35,1020,2.5,sin,sin,sin
3133,91,37,10,sin,sin,sin
3134,19,1029,4,sin,sin,sin
3135,22,673,3.25,sin,sin,sin
3136,118,623,0.75,sin,sin,sin
3137,140,71,75,sin,sin,sin
3138,142,1802,10,sin,sin,sin
3139,88,73,24,sin,sin,sin
3140,47,12517,0,sin,sin,sin
3141,36,14593,24,sin,sin,sin
3142,124,731,22.5,sin,sin,sin
3143,80,623,0,sin,sin,sin
3144,35,427,4.75,sin,sin,sin
3145,139,472,48,sin,sin,sin
3146,46,9630,30,sin,sin,sin
3147,80,20,2.5,sin,sin,sin
3148,141,1887,2,sin,sin,sin
3149,102,427,0.75,sin,sin,sin
3150,79,116,48,sin,sin,sin
3151,146,533,60,sin,sin,sin
3152,101,40,1.5,sin,sin,sin
3153,116,427,3.25,sin,sin,sin
3154,140,960,3.5,sin,sin,sin
3155,111,25076,16,sin,sin,sin
3156,124,37,100,sin,sin,sin
3157,148,14593,10,sin,sin,sin
3158,86,2155,100,sin,sin,sin
3159,46,40,3.75,sin,sin,sin
3160,38,960,60,sin,sin,sin
3161,32,1266,4.5,sin,sin,sin
3162,139,71,4.75,sin,sin,sin
3163,77,545,2,sin,sin,sin
3164,128,979,2,sin,sin,sin
3165,143,478,16,sin,sin,sin
3166,117,1352,0,sin,sin,sin
3167,136,7344,0.75,sin,sin,sin
3168,144,7334,6,sin,sin,sin
3169,149,11208,35,sin,sin,sin
3170,64,2207,2.25,sin,sin,sin
3171,142,38,1.75,sin,sin,sin
3172,146,11133,52,sin,sin,sin
3173,78,358,52,sin,sin,sin
3174,89,127,1,sin,sin,sin
3175,85,40,16,sin,sin,sin
3176,101,673,0.75,sin,sin,sin
3177,150,16,1.75,sin,sin,sin
3178,54,500,4.25,sin,sin,sin
3179,109,25076,0,sin,sin,sin
3180,89,121,1.25,sin,sin,sin
3182,150,1985,24,sin,sin,sin
3183,87,529,75,sin,sin,sin
3184,103,565,100,sin,sin,sin
3185,129,11208,41,sin,sin,sin
3186,127,11198,100,sin,sin,sin
3187,128,9730,28,sin,sin,sin
3188,124,1011,10,sin,sin,sin
3189,85,1026,4.25,sin,sin,sin
3190,28,358,3.5,sin,sin,sin
3191,99,59,1,sin,sin,sin
3192,130,26758,15,sin,sin,sin
3193,116,7331,1.75,sin,sin,sin
3194,126,478,3.5,sin,sin,sin
3195,10,247,0,sin,sin,sin
3196,106,247,48,sin,sin,sin
3197,35,1942,1,sin,sin,sin
3198,135,16,1,sin,sin,sin
3199,36,501,90,sin,sin,sin
3200,137,37,0.5,sin,sin,sin
3201,98,538,100,sin,sin,sin
3202,93,623,10,sin,sin,sin
3203,95,1266,4,sin,sin,sin
3204,108,1372,1.25,sin,sin,sin
3206,30,17000,12,sin,sin,sin
3207,54,623,5,sin,sin,sin
3208,36,500,0.5,sin,sin,sin
3209,137,733,80.25,sin,sin,sin
3210,134,7342,2.25,sin,sin,sin
3211,126,2993,4,sin,sin,sin
3212,105,72,0,sin,sin,sin
3213,140,2155,0,sin,sin,sin
3214,139,1331,3.5,sin,sin,sin
3215,135,7599,4,sin,sin,sin
3216,115,11208,47,sin,sin,sin
3217,97,1029,100,sin,sin,sin
3218,134,11133,0,sin,sin,sin
3219,134,500,1.25,sin,sin,sin
3220,93,21,100,sin,sin,sin
3221,149,116,4.75,sin,sin,sin
3222,102,8173,2.5,sin,sin,sin
3223,64,1029,16,sin,sin,sin
3224,136,538,75,sin,sin,sin
3225,150,1942,3,sin,sin,sin
3226,140,1331,3,sin,sin,sin
3227,150,75,3,sin,sin,sin
3228,77,231,2,sin,sin,sin
3229,140,3025,4.75,sin,sin,sin
3230,136,38,4,sin,sin,sin
3231,120,2031,20,sin,sin,sin
3232,28,1011,2,sin,sin,sin
3233,23,730,48,sin,sin,sin
3234,120,7342,32,sin,sin,sin
3235,121,113,90,sin,sin,sin
3236,117,73,48,sin,sin,sin
3237,115,427,0.25,sin,sin,sin
3238,36,974,0.5,sin,sin,sin
3239,138,545,24,sin,sin,sin
3240,93,7342,0,sin,sin,sin
3241,109,1384,,negativo,No entiendo por qué no regalan este juego,Prefiero estar de acuerdo con sclaper antes que darle un buen review a este juego
3242,150,732,2,sin,sin,sin
3243,146,7344,0.5,sin,sin,sin
3244,45,37,1.25,sin,sin,sin
3245,113,1011,0.5,sin,sin,sin
3246,32,1871,0.5,sin,sin,sin
3247,79,1029,3.5,sin,sin,sin
3248,133,960,4,sin,sin,sin
3249,47,72,75,sin,sin,sin
3250,28,1074,47,sin,sin,sin
3251,30,1942,24,sin,sin,sin
3252,45,1871,1.5,sin,sin,sin
3253,107,17000,9,sin,sin,sin
3254,9,673,16,sin,sin,sin
3255,12,11198,48,sin,sin,sin
3256,120,537,0,sin,sin,sin
3257,74,75,1.5,sin,sin,sin
3258,94,478,80.25,sin,sin,sin
3259,98,1331,4.75,sin,sin,sin
3260,54,14593,52,sin,sin,sin
3261,102,16,1.25,sin,sin,sin
3262,78,974,2.75,sin,sin,sin
3263,54,25076,24,sin,sin,sin
3264,113,478,0.25,sin,sin,sin
3265,90,434,0.5,sin,sin,sin
3266,123,113,4.5,sin,sin,sin
3267,96,538,1.25,sin,sin,sin
3268,135,15,1,sin,sin,sin
3269,118,1074,31.5,sin,sin,sin
3270,11,8173,2.5,sin,sin,sin
3271,94,16,4.25,sin,sin,sin
3272,35,11198,0.5,sin,sin,sin
3273,46,75,4.25,sin,sin,sin
3274,116,731,14.5,sin,sin,sin
3275,38,358,100,sin,sin,sin
3276,116,40,0.25,sin,sin,sin
3277,135,116,24,sin,sin,sin
3278,101,537,0,sin,sin,sin
3279,115,472,2.5,sin,sin,sin
3280,138,498,44,sin,sin,sin
3281,11,239,44,sin,sin,sin
3282,136,26758,28.5,sin,sin,sin
3283,130,239,40,sin,sin,sin
3284,129,12517,2.25,sin,sin,sin
3285,106,1164,3,sin,sin,sin
3286,129,11133,4.25,sin,sin,sin
3287,98,732,60,sin,sin,sin
3288,99,18,9,sin,sin,sin
3289,96,1266,2.5,sin,sin,sin
3290,64,71,5,sin,sin,sin
3291,97,434,100,sin,sin,sin
3292,130,1942,100,sin,sin,sin
3293,38,379,4,sin,sin,sin
3294,97,500,16,sin,sin,sin
3295,101,730,0.75,sin,sin,sin
3296,76,538,52,sin,sin,sin
3297,140,673,80.25,sin,sin,sin
3298,32,545,4.5,sin,sin,sin
3299,117,7346,0.75,sin,sin,sin
3300,12,231,32,sin,sin,sin
3301,146,979,32,sin,sin,sin
3302,36,7323,2.5,sin,sin,sin
3303,102,59,4.25,sin,sin,sin
3304,106,14593,1.5,sin,sin,sin
3305,111,14593,0.75,sin,sin,sin
3306,115,327,1,sin,sin,sin
3307,130,71,100,sin,sin,sin
3309,88,1970,3,sin,sin,sin
3310,46,132,0.75,sin,sin,sin
3311,47,1121,2.5,sin,sin,sin
3312,28,501,1.75,sin,sin,sin
3313,102,11198,1.5,sin,sin,sin
3314,10,1352,3.25,sin,sin,sin
3315,138,7344,1.25,sin,sin,sin
3316,98,1384,11,sin,sin,sin
3317,23,379,0.25,sin,sin,sin
3318,129,231,2.25,sin,sin,sin
3319,22,37,75,sin,sin,sin
3320,76,478,0.75,sin,sin,sin
3321,138,,,sin,sin,sin
3322,80,74,19,sin,sin,sin
3323,116,19560,0.75,sin,sin,sin
3324,54,1070,17.5,sin,sin,sin
3325,64,1068,32.5,sin,sin,sin
3326,138,732,3,sin,sin,sin
3327,102,14593,3.75,sin,sin,sin
3328,41,1029,24,sin,sin,sin
3329,132,124,4,sin,sin,sin
3330,114,472,48,sin,sin,sin
3331,148,132,4.5,sin,sin,sin
3332,35,478,80.25,sin,sin,sin
3333,88,2993,5,sin,sin,sin
3334,93,549,,negativo,Peor que no ir vestido de traje a un bar,Prefiero estar de acuerdo con sclaper antes que darle un buen review a este juego
3335,93,974,24,sin,sin,sin
3336,101,3025,52,sin,sin,sin
3337,118,533,1.75,sin,sin,sin
3338,121,1372,3.75,sin,sin,sin
3339,125,74,0,sin,sin,sin
3340,150,43,3.75,sin,sin,sin
3341,101,71,0.5,sin,sin,sin
3342,134,7344,10,sin,sin,sin
3343,137,538,0.5,sin,sin,sin
3344,97,537,75,sin,sin,sin
3345,23,1011,2.75,sin,sin,sin
3346,146,1262,2,sin,sin,sin
3347,93,17000,22.5,sin,sin,sin
3349,89,498,41,sin,sin,sin
3350,136,14593,60,sin,sin,sin
3351,28,434,3.75,sin,sin,sin
3352,95,622,100,sin,sin,sin
3353,138,1331,48,sin,sin,sin
3354,112,1942,3.25,sin,sin,sin
3355,123,11208,41,sin,sin,sin
3356,44,73,5,sin,sin,sin
3357,138,529,24,sin,sin,sin
3358,36,116,4,sin,sin,sin
3359,81,2993,4.5,sin,sin,sin
3360,99,126,,negativo,Se podrá solicitar la devolución del tiempo perdido en este juego?,Peor que mis laboratorios con margen de error del 1000%
3361,28,25076,2,sin,sin,sin
3362,27,343,32,sin,sin,sin
3363,149,358,10,sin,sin,sin
3364,54,979,3.25,sin,sin,sin
3365,54,974,10,sin,sin,sin
3366,96,59,1.25,sin,sin,sin
3367,12,1026,2.5,sin,sin,sin
3368,11,730,4.5,sin,sin,sin
3369,88,1026,0.5,sin,sin,sin
3370,103,75,90,sin,sin,sin
3371,136,1985,1.25,sin,sin,sin
3372,36,11198,60,sin,sin,sin
3373,102,2031,34,sin,sin,sin
3374,74,1026,1.25,sin,sin,sin
3375,45,1029,1.25,sin,sin,sin
3376,9,1970,3.75,sin,sin,sin
3377,137,59,0,sin,sin,sin
3378,105,472,3,sin,sin,sin
3379,135,501,80.25,sin,sin,sin
3380,112,231,0.5,sin,sin,sin
3381,101,39,10,sin,sin,sin
3382,111,2993,5,sin,sin,sin
3383,107,1384,41,sin,sin,sin
3384,88,7351,16,sin,sin,sin
3385,96,17000,6.5,sin,sin,sin
3386,103,501,75,sin,sin,sin
3387,125,1331,2.25,sin,sin,sin
3388,123,1121,1.5,sin,sin,sin
3389,136,730,4.75,sin,sin,sin
3390,12,1802,2.75,sin,sin,sin
3391,54,73,1,sin,sin,sin
3392,97,7346,0.5,sin,sin,sin
3393,146,673,0,sin,sin,sin
3394,129,512,2.25,sin,sin,sin
3395,88,1942,48,sin,sin,sin
3396,115,960,100,sin,sin,sin
3397,139,1970,4.25,sin,sin,sin
3398,134,230,22.5,sin,sin,sin
3399,36,20,12,sin,sin,sin
3400,129,549,19,sin,sin,sin
3401,46,38,1,sin,sin,sin
3402,74,1802,60,sin,sin,sin
3403,100,74,9,sin,sin,sin
3404,9,15,0.75,sin,sin,sin
3405,64,11198,3.75,sin,sin,sin
3406,136,623,0,sin,sin,sin
3407,104,478,2.75,sin,sin,sin
3408,144,673,2.5,sin,sin,sin
3409,107,565,10,sin,sin,sin
3410,103,1802,0,sin,sin,sin
3411,128,14593,32,sin,sin,sin
3412,91,6036,42,sin,sin,sin
3413,107,75,3.25,sin,sin,sin
3414,129,3025,32,sin,sin,sin
3415,150,113,4,sin,sin,sin
3416,80,72,0,sin,sin,sin
3417,126,37,1.25,sin,sin,sin
3418,45,730,4.75,sin,sin,sin
3419,28,538,3.75,sin,sin,sin
3420,80,529,16,sin,sin,sin
3421,112,2993,3.25,sin,sin,sin
3422,109,128,10,sin,sin,sin
3423,127,38,4.75,sin,sin,sin
3424,80,3025,16,sin,sin,sin
3425,113,38,90,sin,sin,sin
3426,76,1029,5,sin,sin,sin
3427,69,73,3.25,sin,sin,sin
3428,99,17000,21.5,sin,sin,sin
3429,32,533,5,sin,sin,sin
3430,45,40,3.75,sin,sin,sin
3431,124,113,1,sin,sin,sin
3432,141,478,4.75,sin,sin,sin
3433,84,9730,13.5,sin,sin,sin
3434,115,116,48,sin,sin,sin
3435,83,11198,4.25,sin,sin,sin
3436,107,1070,,negativo,No entiendo por qué no regalan este juego,Perder mi tiempo en este juego fue la peor idea que he tenido en estos últimos días
3437,9,247,3.25,sin,sin,sin
3438,47,551,4.5,sin,sin,sin
3439,150,1802,0.75,sin,sin,sin
3440,132,11198,3,sin,sin,sin
3441,143,116,1.75,sin,sin,sin
3442,45,500,1.75,sin,sin,sin
3443,122,1070,,negativo,Em... tenía final el juego?,Prefiero estar de acuerdo con sclaper antes que darle un buen review a este juego
3444,99,73,2.5,sin,sin,sin
3445,86,733,52,sin,sin,sin
3446,104,8173,4.75,sin,sin,sin
3447,115,1871,1.5,sin,sin,sin
3448,133,427,1,sin,sin,sin
3449,130,1164,3.5,sin,sin,sin
3450,45,358,75,sin,sin,sin
3451,74,124,100,sin,sin,sin
3452,107,116,90,sin,sin,sin
3453,69,1985,4.75,sin,sin,sin
3454,79,12517,52,sin,sin,sin
3455,112,76,,negativo,Parace una broma que existe un juego como este,Cómo arruinar tu vida en 1 simple paso: compra este juego
